August,2,1993,The Apple Newton is launched,"The Apple Newton was the first device to refer to itself as a PDA (Personal Digital Assistant). Arguably, the Psion, which was released nine years earlier, was a PDA, but that term was coined to specifically describe the Apple Newton. This device used a pen to accept handwriting input for taking notes, adding appointments and performing other tasks. However, not all the technology worked as well as it had been advertised. In fact, one Simpson's episode had the bully Nelson's to-do entry 'Beat up Martin' get interpreted as 'Eat up Martha'. "
August,3,1977,Radio Shack first introduces the TRS-80 line of computers,"This personal computer was introduced four years before the IBM-PC was announced. The other two popular brands were Commodore and Apple. This first model was one of the most popular because it was well marketed in the existing Radio Shack and Tandy stores. It included the BASIC programming language, common to personal computers at the time and sold a quarter of a million units over it's 4 year lifespan. Reminiscing users will fondly remember their so-called 'Trash 80'."
August,4,2005,The first wiki conference is held,Wikimania 2005: The First International Wikimedia Conference was held in Frankfurt. The first wiki was installed ten years earlier as a simple way to manage content for c2.com. 
August,5,1968,First public demo of packet switching,"The National Physical Labratory demonstrated packet switching for the first time. This revolution in network traffic handling allowed for the Internet to be as widely used as it is today by breaking down the data being sent between computers into small chunks that are re-assembled by the receiving computer. Before this, the network would allow only a certain number of connections to exist at a time on a network, leaving some computers to be unable to send/receive data for an unacceptable amount of time. With packet switching, all connections are honored, but the data is received more slowly."
August,5,1989,Internet Multicasting RFC is submitted,"RFC 1112 for Internet Multicasting was submitted. This idea was developed as a thesis project a year earlier based around finding and automatically configuring services on a network. Reading through this RFC you would find no mention of automatic configuration of services, but that suggestion led to this suggestion. Supporting the ideas in RFC 1112 was intended to allow for multiple systems to receive data from a server without the typical overhead of maintaining a connection between each system."
August,5,1989,The Video Toaster is on display at SiGGRAPH,"SIGGRAPH is the premiere conference on computer graphics tools and techniques. The Video Toaster was one of the first professional-quality add-ons for a personal computer that could effectively produce video. It connected to three video tape decks and could perform transitions between two of the decks and write to the third. This system would not edit the video from the hard drive, but it could be programmed to operate the video tape players for editing the video."
August,6,1997,Apple announces an alliance with Microsoft,"At the Macworld Expo, Steve Jobs and Bill Gates announce a five year alliance. Microsoft Office will be built for the Mac platform and Internet Explorer will be made the default browser for the Mac during these five years. Additionally, several patents will be reciprocally licenses. And Larry Ellison, of Oracle would be removed from Apple's board."
August,7,1970,Fist computer chess tournament,"The ACM (Association of Computing Machinery) sponsored what is considered the first computer chess tournament. During these first few tournaments, these chess programs were only suitable for playing each other. But within the next 6-8 years, the chess masters were being beaten by newer versions of these same programs."
August,8,1995,Netscape Communications becomes a public company,"Netscape was one of the first suite of web-based communication tools including the Netscape web browser,  email, news reader, calendar application and more."
August,9,1927,Marvin Minsky was born,He co-founded the MIT Artificial Intelligence lab. He has been at MIT for over fifty years and has greatly influenced the direction of Artificial Intelligence.
August,10,1929,Pierre Fatou dies,Pierre Fatou was a French Mathematician that defined the formulas that Benoit Mandelbrot used in later years to 'discover' the Mandelbrot set and other fractals. The most common visualization of fractals are the pasley-looking multi-colored images generated by computers.
August,11,1987,HyperCard is introduced at the Macworld Expo,Hypercard was a massive change in how computer programs (called stacks) were written. It provided a simple method for placing user interface components such as buttons and textboxes. These stacks could be easily shared between users.
August,12,1981,The IBM PC is released,"Somewhat late to the personal computer market, IBM makes a shift from the larger business-class computers to the smaller personal computer market. Very quickly though, this form factor provided the de-facto standard for personal computers, with only the Macintosh line being able to survive since then."
August,13,1999,The Matrix is released,"This movie features a world where aliens have taken over the Earth and have enslaved the humans by implanting an interface that makes them believe they are living in a seemingly normal world as it existed prior to the alien's arrival. However, there are a few humans that are able to overcome this illusion and see the simulation for what it is."
August,14,1984,The EGA computer graphics standard is announced,This was the first personal computer color video standard to have a higher resolution than broadcast television. It came at a cost though. A $200 memory upgrade was required and then the card itself was over $500.
August,15,1984,Amiga is purchased by Commodore,"Before their first system was released, Amiga was purchased by Commodore Business Systems. The Amiga computer was originally intended to be a gaming system, but was redesigned as a personal computer and released. It was well known as having a better User Interface than the IBM-PC and less expensive than the Macintosh. "
August,16,1890,The Census bureau releases it's first results tabulated automatically,"Herman Hollerith's tabulating machine won a competition to tabulate the US Census earlier and the first results from his invention were officially released on this date. Using punched cards, the totals were tabulated and recorded. His company was eventually merged with others and in 1924, it became what we now know as IBM."
August,17,1986,Pixar's first film is produced,"'Luxo Jr.' was a computer animation showing a smaller lamp playing with a ball until it deflates, resulting in the admonishment by the other lamp. This idea of a lamp can still be seen today in Pixar's logo."
August,17,1982,The first CD is manufactured,"The Phillips factory in Langenhagen Germany manufactures the first Compact Disc. For more than a quarter of a century, this medium is only just starting to decline in popularity."
August,18,1947,Hewlett-Packard is incorported,"William Hewlett and David Packard built various electronic components in their garage in Palo Alto, California. One of their first big customers was Disney, who purchased some oscillators used for the Fantasia movie being produced."
August,19,2004,Google becomes a pubic company,"After being a private company for five years, going public was a huge event giving Google a market capitalization of $23 billion dollars. "
August,20,1977,Voyager 2 was launched,"Just after liftoff, a malfunction resulted in backup systems taking control. Additional emergency signals were thrown and the communications with ground control were cut for more than an hour while the computer worked to reset itself and recover from whatever had initiated the sequence.  Voyager 2 went on to take important video and stills of Jupiter, Saturn, Neptune and Uranus."
August,20,1970,John Carmack is born,"John Carmack co-founded id Software and was the lead programmer on Wolfenstein 3D, Quake and Doom, three of the most popular early FPS (First-person shooter) games for the personal computer making heavy use of 3D rendering."
August,21,1888,Patent received for a Calculating Machine,"The Burroughs Corporation had been in business for only a couple years by this point and this was the first in long line of business machines. Eventually, Burroughs merged with the Sperry corporation to form what is now Unisys."
August,22,1955,First Computer User Group formed,"The group SHARE was formed for the users of the IBM Model 704 computer to exchange ideas and programs. The group was mainly scientists and engineers at the companies that used the 704. Since these computers were very expensive, this group was able to greatly influence IBM when making decisions on design and support."
August,23,1995,Jay Leno helps launch Windows 95,"During a rehearsal for the Windows 95 launch, Jay Leno quips 'I came [here] illiterate, now I'm leaving virtually retarded...'"
August,24,1972,The Intel 8008 microprocessor is released,"About years before the Altair (which some consider the first personal computer) was published, the Sac State 8008 was built based on the first 8-bit microprocessor, the Intel 8008. While the Altair had mainly switches for inputs and lights for output, the Sac State 8008 had a full keyboard, hard drive, color monitor and a rudimentary 'modem' that would allow connection to a mainframe."
August,24,1995,Windows 95 is released,"The user interface for Windows 95 was a huge improvement from it's predecessors, Windows 3.x and Windows NT 3.1. This basic design was maintained for another five years with Windows 2000 being the last to use this design. Since then, each operating system has featured a significant UI change to go along with less-visible technology changes."
August,24,1996,Windows NT 4.0 is released,"The NT line of Operating Systems were focused on business customers and were generally considered more stable than the consumer versions, such as Windows 95 and 98. This release did, however, take the User Interface from Windows 95, which was released a year earlier."
August,25,1985,Space Shuttle launch scrubbed,"The Discovery flight STS-51-I was scrubbed because a backup orbiter computer had failed and needed to be replaced. Two days later, it will launch successfully."
August,25,1980,Microsoft announces a Unix-based operating system,"This seems out of character for the company that has worked so hard to distinguish itself from Unix. Microsoft licensed the rights to Unix and contracted with SCO to migrate it to personal computers. One year later, work is begun on a new project that will be released as Windows 1.0."
August,26,1984,Ms Manners weighs in on computer use for the first time,"Judith Martin has been writing as Ms Manners since 1978. It wasn't until 1984 that she first addressed how computer use and etiquette overlapped. On this day, she made it very clear that personal letters should always be hand-written. Failure to do so could sow seeds of discontent as it is tempting to copy and paste content in letters between friends."
August,27,1963,The Electric Field Controlled Semiconductor Device patent is granted,"This device, commonly known as a MOSFET or simply, MOS, is a building block for CMOS, which in turn is the basis for producing integrated circuits.  The idea behind the MOSFET goes back as far as 1925, but it took many years of research to come up with the working version in the late 1950s and finally a patent on this date in 1963."
August,28,1655,William Oughtred wrote a letter to John Evelyn.,"While John Evelyn was a well-known English writer, it's William Oughtred with the computer-related history. After John Napier invented logarithms , and Edmund Gunter created the logarithmic scales upon which slide rules are based, it was Oughtred who first used two such scales sliding by one another to perform direct multiplication and division; and he is credited as the inventor of the slide rule."
August,29,1990,The British Computer Misuse Act goes into effect,"During the 1980s, there were several failed attempts to prosecute malicious hackers for crimes. The failure was mainly due to the nature of computers were not well suited to prosecution through existing laws. It may have been the delivery of two email messages to the Duke of Edinburgh's private email by two men that had gained unauthorized access to a British Telecom computer system."
August,30,1969,node 1' of the ARPANET comes online,"UCLA is the first computer to officially bring about the ARPANET. This network was originally used for government and military research at the time. Eventually, this will be opened up and be known as the Internet."
August,31,1956,Artificial Intelligence has it's first formal discussion,"While the idea of a thinking machine has been around for millennia, this discussion on Artificial Intelligence was held at Dartmouth and was titled 'A PROPOSAL FOR THE DARTMOUTH SUMMER RESEARCH PROJECT ON ARTIFICIAL INTELLIGENCE'. It is during this time that the term 'Artificial Intelligence' is coined as a study of how to formally describe procedures for learning so that a computer can understand it and simulate learning."
September,1,1989,The first CD-ROM drive for laptops is shipped,The Grid MXV-01 CD-ROM drive by Grid systems is shipped for their series of laptop computers. This drive is the first for a battery-powered laptop.
September,2,2008,Google releases a test version of Chrome,"Google was first incorporated ten years earlier as a search engine company. In that time, they were able to capitalize on that business and justify producing additional products, such as their Chrome web browser. "
September,3,2002,The sale of Napster is blocked,"Napster was an online service that allowed members to share music and was in operation for two years from 1999 to 2001. It was ultimately forced to shut down after various copyright infringement lawsuits were brought against them. The sale to a German firm, Bertelsmann, was blocked on this date and the company was forced to liquidate it's assets. "
September,4,2001,HP buys Compaq,Hewlett-Packard (HP) was formed in 1939 as an electronic components producer. HP started getting into the computer market in the 1960s and divested itself of most of their non-computer activities to form Agilent in 1999.  The 2001 purchase of the computer manufacturer Compaq was in line with other purchases the company had made over the years.
September,5,1985,Gateway 2000 was founded,"Now simply known as 'Gateway', this company was one of the first companies to sell personal computers directly.  Starting out in Iowa, moving to South Dakota and eventually to California, Gateway has constantly reinvented itself to stay profitable. In 2002, they started moving into consumer electronics such as TVs and digital cameras."
September,6,1989,Computer Bug Accuses Thousands,"Instead of sending 41000 Parisians notices of various traffic violations, the letters that came from the computer system accused them of either murder, prostitution or extortion."
September,7,1994,Apple announces OS licensing,"Apple started to license their Macintosh operating system to hardware producers for the first time, making them an alternative to the Microsoft Windows operating system already being licensed. This lated until 1997 when Steve Jobs returned to head the company. Starting in 2009, rumors and speculation started again that Apple was again considering the licensing program, partially in reaction to so-called 'Hackintosh' computers that were being built and sold."
September,8,1966,First Episode of Star Trek is Aired,"The series was not a big hit originally and only lasted until 1969. However, it continues to be broadcast in syndication. This was not the first television series based in science fiction, but is arguably the most popular. It has inspired a series of moves and an animated TV series as well."
September,9,1947,First recorded bug in a computer,"The term 'bug' had been in use for mechanical problems for quite some time, so calling a problem in a computer a 'bug' wasn't much of a stretch. The Mark II was a huge computer that used mechanical relays to perform it's calculations. A moth had apparently flown in through an open window and gotten trapped in the relay, causing a problem with the computer. The moth was taped into the system log book and is on display at the Smithsonian."
September,9,1980,First Home Banking by Computer,"First Tennessee Bank allows consumers to connect through Compuserve to do home banking. The Internet wasn't widely available, but dial-up services such as Compuserve were becoming popular."
September,9,1992,The Movie 'Sneakers' is released,"One of the first popular moves to focus on differences between computer hacking and computer crime. The two main characters started out as college students breaking into the banking system and redistributing the wealth of corporations and organizations they deem corrupt or evil to those they deem not corrupt and not evil. One is caught and is sent to prison where he befriends organized crime, the other ultimately starts a computer security firm."
September,10,1990,The First Search Engine is Launched,"Before the World Wide Web, internet users used Gopher to organize and distribute information. Gopher was text-based and did not display graphics. Archie was launched on this date as a search engine to find information on different gopher sites."
September,10,1947,Grace Hopper's joke,"The day after the first bug was found in the Mark II, Grace Hopper, known as a pioneer in computer science, spread some plastic bed bugs inside the Mark II as a joke. Someone in the computer lab panicked when they saw the bugs and the computer was shut down for a couple days while the source of the infestation was investigated. She didn't confess to the prank until more than twenty years later."
September,11,1940,First Demonstration of Remote Computing,"At a meeting of the American Mathematical Society in New Hampshire, Dr George Stibitz uses a telephone to send equations to be calculated and have the results sent to a 'teleprinter' installed at the meeting and connected to a computer in New York."
September,12,1958,Jack Kilby records his ideas for an 'integrated circuit',"Integrated circuits, also known as 'computer chips' are miniaturized electronic circuits that are embedded in a standardized housing to be used in producing electronic equipment and computers. Both Jack Kilby and Robert Noyce are given credit for being the founder of 'integrated circuits', though each came up with idea independently. It was on this day that Jack Kilby first records his ideas for the 'integrated circuit'"
September,12,1985,Steve Jobs announces he will start NeXT,"At the Apple Computer annual board meeting after Steve Jobs was asked to resign as CEO, he announces he will start a new computer company to produce systems for the educational market. His company produced some innovative products, but did not gain much market share. By 1996, Apple acquires this company and Steve Jobs is brought back as CEO."
September,13,1985,Super Mario Brothers is Released,"This release was for the Japanese market. When being prepared for the American market, Nintendo was being hounded for back rent by the landlord, Mario Seagle. After a very heated exchange to convince him that he would be paid, the project team decided to name the main character after their landlord."
September,13,1956,The First Commercial Hard Drive is Available,"The IBM 350 Disk Storage Unit for the IBM RAMAC 305 computer is available. This hard drive was capable of storing 5Mb of storage, you would need at least 150 of these to hold as much as a CD. Each unit was 60 inches x 68 inches x 29 inches and could be leased for $3,200 a month."
September,14,1999,Handspring Visor is Launched,"After the creators of the Palm Pilot became unhappy with the direction that 3Com was taking the product line, they formed a new company called Handspring. This line had several unique features, USB synchronization (instead of the slower Serial connection) and an expansion port."
September,15,1987,X11 is released,"The X Windows system is a standardized graphical user interface for Unix environment. Typically these Unix environments use a text-based interface. In the early 1980s, before Windows and the Macintosh were available and after the Apple Lisa, the Unix world had XWindows. It wasn't until this date in 1987 that the current X11 standard was released. "
September,16,1997,Steve Jobs is re-instated as CEO,"After being pushed out years earlier and starting the NeXT company, he is asked back to be CEO of Apple."
September,17,1991,Linux kernel 0.01 is introduced,"The GNU foundation was started in 1983 with the goal of providing a completely free and open source version of Unix and it's utilities. By 1981, many of the utilities had been developed, but they all required an operating system to run on. On this day in 1991, Linus Torvalds introduced the world to his first version of the Linux kernel to fill this need. "
September,18,1995,Netscape Navigator 2.0 is released,"This early internet browser was known for the support of Java applets. Java was a programming language which touted its 'write once, run anywhere' ability, meaning that the same program could be run on Windows, Unix or Macintosh without changing the code. The Java Applet was intended to be included as part of a web page and existed prior to other technologies such as Adobe's Flash and Microsoft's Slverlight."
September,19,1919,A Paper describing a 'flip-flop' circuit is published,Frank Wilfred Jordan and William Henry Eccles had invented the 'flip-flop' circuit the year before and a paper that describes it was published on this day in 1919. The 'flip-flop' circuit is the basis for the circuit used to store information in computer memory.
September,20,1954,The First Fortran program is run,"FORTRAN stands for FORmula TRANSlation. This programming language was one of the very first human-readable languages used for writing programs. Without this or similar computer languages, programmers needed to enter in the more cryptic machine codes."
September,20,1989,The Macintosh Portable is Announced,"For $6500 you could have a seventeen pound portable computer, or roughly the same weight as twelve iPads. The Macintosh Portable ran at 16Mhz or 1/60th the speed of the iPad. It had 1Mb RAM instead of the 16Mb for the iPad. The screen resolution was about half, and only grayscale. However, the battery life was 8 hours, only two hours shy as the iPad."
September,21,1983,The FCC Approves it's First Cellphone,"Mobile phones had existed prior to this, but they required an operator and were either installed in a vehicle or needed  bag to contain all the equipment. This phone weighing in at 28 oz, which is 6-7 times heavier than current cellphones was revolutionary for it's time."
September,22,1983,Arrests made in ARPANET breach,"The ARPANET was a military computer network that eventually became the basis for the Internet. On this day, Ron Austin and Kevin Poulsen were arrested for gaining unauthorized access to this network. Kevin was under age and was not charged. He continued to cause grief to government computer operators and he now is engaged in a computer security business. Ron was sent to jail. These two were also charged with multiple counts of wire fraud when they were able to manipulate phone contests and win large prizes."
September,23,1999,The Mars Climate Orbiter Crashes,"The Mars Climate Orbiter was supposed to investigate the climate of Mars. However, a software error where one part of the system used metric numbers, another used imperial units and the miscommunication caused the rockets to fire improperly which resulted in the crash."
September,23,1983,The GNU Free Software Foundation is Announced,"Richard Stallman was unhappy with the claims of copyright for Unix, especially since it contained code contributed by users, without compensation. This foundation would promote a free and open source version of unix and it's utilities. This ultimately led to the production of Linux and many other popular software products"
September,24,1979,CompuServe comes online,"Before the ARPANET was opened up as the Internet, services such as CompuServe were becoming popular. Modems would allow multiple users to dial into a computer and get access to discussion groups, information and email."
September,25,1928,The Company That Will Become Motorola is founded,"The Galvin Manufacturing Corporation is founded on this date. Within two years, the Motorola brand would be used for the company's first car radio. In 1947, the company would change it's name to Motorola."
September,26,2007,eBay User's Data is Exposed,About 1200 eBay user's had their data posted on the 'Trust and Safety' forum by an unknown hacker. These breaches are not uncommon and plans are now in place to recover more quickly.
September,27,1998,Google's Birthday,This date falls somewhere between the beginning of the company and the launch of the search engine. Google uses this date to celebrate its birthday.
September,28,1925,Seymour Cray is born,Cray was intent on building the world's fasted computers and was successful for many decades. His training was in electrical engineering and had gained more than ten years in the industry before striking out on his own to create his own research lab.
September,29,1954,CERN is established,"Known recently for the Large Hadron Collider, it was started as  an international research facility for high-energy physics. It also is the birthplace of the World Wide Web, intended as a system for sharing content between scientists."
September,30,1988,3 Millionth PS/2 is shipped,"IBM standardized the personal computer years earlier and provided an improved standard with the PS/2 line. On this day, the three millionth unit is shipped."
September,30,1980,Parts of the Ethernet specifications are announced,"Ethernet is a wiring and signalling standard that is part of the OSI model for computer networking and serves as the defacto standard for personal computers as well as server-grade computers. The OSI model separates the concept of computer networking into seven layers, Physical, Data Link, Network, Transport , Session, Presentation, and Application. The Ethernet standard focuses on the 'Physical' and 'Data Link' layers of this model."
October,1,1962,J.C.R. Licklider is appointed to IPTO,"After working on the government's SAGE system for air defense, he eventually was appointed to the Pentagon's Information Processing Techniques Office (IPTO), a division of the Advanced Research Projects Agency(ARPA). It was in this position that he funded many projects, such as the one headed by Douglas Englebart which culminated in the 'Mother of All Demos' as well as the seeds for the ARPANET."
October,1,2006,The GIF Standard Becomes Freely Available,"In 1985, a data compression algorithm LZW was patented. In 1987 that compression algorithm was used by CompuServe, a data service provider (similar to an Internet service provider of today) in its Graphics Interchange Format, or GIF standard. While heavily used, this standard was supposed to be licensed, but due to various disagreements between the patenholder of LZW compression and CompuServe, the GIF standard was made freely available on this date."
October,2,1955,The ENIAC is Turned Off,"After it's first use nine years earlier, on this date, it is turned off and dismantled. Today, pieces of that computer are in various museums around the United States."
October,3,1996,Red Hat Linux v4.0 is released,"Red Hat was one of the first successes in a company making money on Linux. In this release, the Sparc processor was first supported."
October,4,1984,The Free Software Foundation is founded,"A little over a year since Richard Stallman announce the GNU project, he founded the Free Software Foundation. Initially, the group focused on hiring programmers to write software and coordinate writing software. However in the 1990s, the focus shifted to spending time on the legal aspects of free software."
October,4,1968,HP carries and ad in Science magazine for the HP 911A,The Hewlett-Packard 911A was a programmable desktop calculator. The term 'Personal Computer' is used for the first time for an actual product. 
October,5,1996,Seymour Cray dies in an auto accident,"Although he worked tirelessly to push the limits of computer performance, he resisted parallel processing where many less powerful processors could be used instead of a single high-power processor. He is credited with saying, 'If you were plowing a field, which would you rather use: Two strong oxen or 1024 chickens?'"
October,6,1987,Excel is Unveiled,"Excel was not the first computer spreadsheet application, but it is the best known. At the time it was released, it was not bundled with other applications as it it today. This version was also the first major application for the Windows 2.0 Operating System."
October,7,1968,The first conference to discuss 'Software Engineering' is held,"By this time in the history of computers, there was an established industry with large corporations, governments and educational institutions as the major customers. NATO's Science Committee had been discussing the pending 'Software Crisis' and how it affected it's member nations. The crisis was the lack of formal methods to produce software and the term 'Software Engineering' was coined as a provocative conceptualization of what a solution could be."
October,8,1997,Yahoo! acquires Four11,"Yahoo! started out as a directory of web sites, Their search engine and free email hosting came later. This purchase of Four11 gave them access to Rocketmail, an existing free email hosting service that they offered to the public at no charge."
October,9,1922,A Robot Appears on Broadway for the first time,"While the idea of mechanical men had been around for quite some time, the term 'robot' was coined in a play, R.U.R. (Rossum's Universal Robots) and opens on broadway. It was written by Czech playwright Karel Capek in 1921"
October,10,1966,Moog Files His First Patent,Robert Moog is well known for inventing the Moog Synthesizer. This patent was one of the core features of his 904A filter which gave his synthesizer a distinctive sound. Other synthesizer producers would have to find other ways to produce a similar effect.
October,10,1981,Donkey Kong Arcade Version is Released,This is one of the first and best arcade games. High scores are being sought and broken even as late as 2007. There has even been a documentary made called 'The King of Kong: A Fistfull of Quarters'.
October,11,1994,IBM Announces OS/2 Warp,"Within the month of the announcement, this version of OS/2 is released. It is a year before Windows 95 will be released. Originally a joint effort between Microsoft and IBM, Microsoft abandoned it in favor of their own Windows line. One major feature was it's support of Internet connectivity."
October,12,1931,Ole-Johan Dahl is born,"Dahl, a Norwegian Computer Scientist, developed the ideas for object-oriented programming in the 1960s. This approach to programming allowed programmers to describe the structure of the data and methods for interacting with that structure in a more natural way than simply performing calculations and input/output. However, these ideas will take decades to achieve general acceptance."
October,13,1994,Microsoft Announces Plans to Buy Intuit,This was not to be and was eventually cancelled. The deal was valued at about $1.5 Billion.
October,14,1985,The First Commercial Version of C++ is Released,"Nearly twelve years before an international standard is agreed upon, C++ has been made available commercially. The original compiler was called cfront and provided the de facto standard for the language until the international standard was approved in 1997."
October,15,1990,Apple's Mac Classic is Unveiled,"Breaking the $1000 price point for the first time for a Macintosh, users were more likely to consider this line of Macintosh than before. While many people liked to use them, the price typically kept many consumers away."
October,16,1956,FORTRAN is Released,"The first program was run two years earlier and it took time to ensure it was ready for public use. IBM, led by John Backus, developed a the system starting in 1954 that eventually led to FORTRAN."
October,17,2001,The First Generation iPod is launched,"Apple came late to the portable music market, but with the iTunes application released earlier in the year, the platform was complete to establish a mechanism to manage the content of the iPod. The iTunes Store won't be released for another 18 months."
October,18,1995,Mortal Kombat 3 for PC is released,"This game used new techniques to increase the realism and gore. Actors were filmed and frame-by-frame, were added to the game.  "
October,19,1987,Computerized Trading Programs cause the Dow Jones Industrial Average to drop 22.6%,"Often referred to as 'Black Monday' a variety of events including SEC investigations triggered some computerized trading programs to sell stocks, this in turn triggered other programs and soon many of the systems involved crashed under the load."
October,20,1999,Encyclopedia Britannica Launches a Free Online Version,"It immediately crashes with the traffic. Of the ten million people that tried to get access, only a hundred thousand actually got through. "
October,21,2005,"Doom, the movie, is released",It made roughly $42 million in ticket sales. The bad news was that it cost $100 million to make.
October,22,2009,Microsoft opens it's first storefront,"Various computer manufacturers have tried to create storefronts with mixed success. On this date in 2009, Microsoft tries it's hand at retail."
October,23,1972,The first Teletext service is announced,"The BBC announces plans to send information services through the television signal which can be viewed with a decoder connected to the television or as part of the television itself. While the service won't be available for another two years, it has maintained it's relevance to the current time. "
October,24,1959,Mooer's Law is Proposed,"Not to be confused with 'Moore's Law', Mooer's Law states 'An information retrieval system will tend not to be used whenever it is more painful and troublesome for a customer to have information than for him not to have it.'"
October,25,1983,Microsoft Releases Multi-Word Tool,"Eventually, the name was shortened to simply, Microsoft Word."
October,25,1922,"'The Mechanical Man' was released in Italy","Released six years before the famous 'Metropolis' film, this was one of the earliest films to feature a robot in the story. However, the term 'Robot' was only recently coined and not associated with these mechanical men stories."
October,26,1960,The first computer-generated script is aired,A program called Sage II was written at MIT to generate short scripts where characters are choreographed. A few of these short scripts were aired on CBS in honor of MIT's 100th anniversary.
October,27,1992,Microsoft Windows for Workgroups 3.1 is shipped,"Two years before OS/2 Warp, which featured built-in internet connectivity, Microsoft ships Windows for Workgroups. This is geared towards businesses where connected computers are more of a necessity."
October,28,1985,Microsoft announces IPO,"After ten years of being a privately-held company, Bill Gates decides to make Microsoft a public company. In 1986 when the IPO takes, place, it effectively sets the value of Microsoft to be over half a billion dollars."
October,29,1969,First Successful Message Sent Over ARPANET,"The ARPANET was a US-government funded project to connect computers in different locations by a network. Decades later, this will be made public and be called the Internet. This messages was actually a second attempt at sending a message, the first attempt crashed the computer."
October,30,1996,Enlightenment is Released,"X Windows is the most common Graphical User Interface standard used on Unix (and Linux) computers and had been around for nearly fifteen years by this point. The Enlightenment project was an add-on to X Windows that made applications more easily accessible and provided for a better user experience. This project is also Open Source, meaning anyone can see the code used to run the system and can freely use it for personal use."
October,31,1988,OS/2 is Announced,"A joint venture between IBM and Microsoft for a new Graphical User Interface has resulted in OS/2. By this time. Microsoft is already working on their own line of Windows, which will eventually become the leader for personal computer Operating Systems."
November,1,1983,The IBM PCjr is Announced,"The computers themselves were not to be shipped until the spring of 1984 and this announcement was intended to create demand prior to the release. The PCjr was intended for home and educational use by being less expensive that the business-oriented IBM PC and similar in functionality to the Commodore 64 and Apple II series. The base unit did not come with a monitor, floppy drive or hard drive, though those could be added. It did have a ROM slot for receiving cartridges much like other game systems. Touting strong compatibility with the IBM PC, it failed to achieve wide acceptance and was ultimately discontinued."
November,2,1988,The First Large-Scale Internet Worm Appears,"A worm is a program that replicates itself on multiple computers over a network. While the first network-based worms existed as early as the first networks, the Morris Worm, is the first internet-based worm to spread widely over the internet."
November,3,1983,The First Experiments to use the term 'Virus' are conducted,"While Fred Coehn didn't invent the concept behind viruses, he and his advisor Len Adleman coined the term as part of research into self-replicating programs."
November,3,1994,Red Hat Linux v1.0 was released,"Red Hat Linux was developed independently before being purchased to create Red Hat Software. When this company went public in 1999, it was very well recieved. The irony is that this company specializes in giving away software and selling the servicing of that software as well as some of the utilities created for Red Hat Linux."
November,4,1952,UNIVAC I Predicts the Election of Eisenhower for President of the United States,"In August of that year, CBS's Walter Cronkite and others  visited an installation of the UNIVAC I to see if claims made by Remington-Rand PR that the computer could predict the election.  That trip convinced them that it would be possible to take early results to predict a likely winner, though a program still needed to be constructed to produce the results. The program ultimately written was able to predict the outcome to within about 3% of the popular vote."
November,4,1982,Compaq introduces the Compaq Portable PC,"The Compaq Computer Company was not even a year old when they announced this portable computer. While not a laptop, it was portable in the sense that it had a handle. The success of the company was due in part to the founders of the company being from Texas Instruments and being able to lure marketing managers from the IBM PC line. "
November,5,1988,Cornell Student Confirmed as Worm Author,"The large-scale internet worm that struck three days earlier was traced back to Cornell University student Robert Morris Jr. Since this was determined to be a malicious attack, he was kicked out of school, given probation and a large fine."
November,6,1980,IBM contracts with Microsoft to Create MS-DOS,"Less than six months before the release of the IBM PC, Microsoft is contacted to adapt Seattle Computer Products' 86-DOS system into MS-DOS. Microsoft was only about five years old at the time and was considered a small company. The success of MS-DOS helped Microsoft, who retained the rights to the Operating System, become a major player in the new personal computer software industry."
November,7,1994,WXYC Announces Their Plans to Broadcast on the Internet,"While Internet radio had existed prior to this. WXYC out of Chapel Hill, North Carolina, was the first traditional radio station to make such an announcement."
November,8,1991,WordPerfect for Windows is Released,"During the 1980s, WordPerfect was the primary system used for generating documents on a computer. Not only did WordPerfect work on IBM-compatible Personal Computers, but it was also available for Unix, Apple II, and many others. By the end of the 1990s, it fell in popularity to Microsoft Word. "
November,9,2004,Firefox Web Browser v1.0 is released,"Some of the developers working on the Mozilla Web Browser felt that it was becoming too 'bloated' and that a more streamlined version needed to be built. An experimental branch of Mozilla was created and the first version of that branch, now called Firefox, was released. Today, Firefox is the second most popular web browser in use today."
November,10,1983,Microsoft Windows is Announced,"While it won't be released for two more years, Microsoft boldly predicts that 90% of all PCs will use this system by the end of 1984. While there is little resemblance to the Microsoft Windows of today, it did bring multi-tasking and provided a common interface for producing graphics and interacting with other components. Before this API (Application Programming Interface) each application had to interact directly with the computer hardware, limiting the range of peripherals that it could interact with."
November,11,1994,Mosaic Communications to Become Netscape Communications Corp.,"On this day, Jim Clark announces that his company will soon use the name Netscape Communications Corporation. Jim Clark's career prior to Mosaic was studying computer graphics in academic as well as corporate environments. He started a company Silicon Graphics that made specialized computers for rendering graphics. He teamed up with Marc Andreessen from NCSA (National Center for Supercomputing Applications) who developed the original Mosaic browser to start up Mosaic Communications. The name change is inevitable to reduce confusion about the ownership of the code."
November,12,1989,Tim Berners-Lee Formally Proposes a Research Project That Will Produce the World Wide Web,"The idea of hypertext, where clicking on a link will take you to a new document, had been around for decades. However, no system had become popular. In the early 1980s, Berners-Lee had prototyped a simple hypertext system, but it was incomplete. On this date, a formal proposal is made to management at the CERN lab to produce this system. "
November,13,1989,The First Web Page is Written,"In support of his new proposal titled 'World Wide Web: Proposal for a Hypertext Project', Tim Berners-Lee writes a simple web page to demonstrate the idea."
